timestamp,price_energy_levies_positive,price_energy_levies_negative
1611324000,0.18,0.18
1611324900,0.18,0.18
1611325800,0.18,0.18
1611326700,0.18,0.18
1611327600,0.18,0.18
1611328500,0.18,0.18
1611329400,0.18,0.18
1611330300,0.18,0.18
1611331200,0.18,0.18
1611332100,0.18,0.18
1611333000,0.18,0.18
1611333900,0.18,0.18
1611334800,0.18,0.18
1611335700,0.18,0.18
1611336600,0.18,0.18
1611337500,0.18,0.18
1611338400,0.18,0.18
1611339300,0.18,0.18
1611340200,0.18,0.18
1611341100,0.18,0.18
1611342000,0.18,0.18
1611342900,0.18,0.18
1611343800,0.18,0.18
1611344700,0.18,0.18
1611345600,0.18,0.18
1611346500,0.18,0.18
1611347400,0.18,0.18
1611348300,0.18,0.18
1611349200,0.18,0.18
1611350100,0.18,0.18
1611351000,0.18,0.18
1611351900,0.18,0.18
1611352800,0.18,0.18
1611353700,0.18,0.18
1611354600,0.18,0.18
1611355500,0.18,0.18
1611356400,0.18,0.18
1611357300,0.18,0.18
1611358200,0.18,0.18
1611359100,0.18,0.18
1611360000,0.18,0.18
1611360900,0.18,0.18
1611361800,0.18,0.18
1611362700,0.18,0.18
1611363600,0.18,0.18
1611364500,0.18,0.18
1611365400,0.18,0.18
1611366300,0.18,0.18
1611367200,0.18,0.18
1611368100,0.18,0.18
1611369000,0.18,0.18
1611369900,0.18,0.18
1611370800,0.18,0.18
1611371700,0.18,0.18
1611372600,0.18,0.18
1611373500,0.18,0.18
1611374400,0.18,0.18
1611375300,0.18,0.18
1611376200,0.18,0.18
1611377100,0.18,0.18
1611378000,0.18,0.18
1611378900,0.18,0.18
1611379800,0.18,0.18
1611380700,0.18,0.18
1611381600,0.18,0.18
1611382500,0.18,0.18
1611383400,0.18,0.18
1611384300,0.18,0.18
1611385200,0.18,0.18
1611386100,0.18,0.18
1611387000,0.18,0.18
1611387900,0.18,0.18
1611388800,0.18,0.18
1611389700,0.18,0.18
1611390600,0.18,0.18
1611391500,0.18,0.18
1611392400,0.18,0.18
1611393300,0.18,0.18
1611394200,0.18,0.18
1611395100,0.18,0.18
1611396000,0.18,0.18
1611396900,0.18,0.18
1611397800,0.18,0.18
1611398700,0.18,0.18
1611399600,0.18,0.18
1611400500,0.18,0.18
1611401400,0.18,0.18
1611402300,0.18,0.18
1611403200,0.18,0.18
1611404100,0.18,0.18
1611405000,0.18,0.18
1611405900,0.18,0.18
1611406800,0.18,0.18
1611407700,0.18,0.18
1611408600,0.18,0.18
1611409500,0.18,0.18
1611410400,0.18,0.18
1611411300,0.18,0.18
1611412200,0.18,0.18
1611413100,0.18,0.18
1611414000,0.18,0.18
1611414900,0.18,0.18
1611415800,0.18,0.18
1611416700,0.18,0.18
1611417600,0.18,0.18
1611418500,0.18,0.18
1611419400,0.18,0.18
1611420300,0.18,0.18
1611421200,0.18,0.18
1611422100,0.18,0.18
1611423000,0.18,0.18
1611423900,0.18,0.18
1611424800,0.18,0.18
1611425700,0.18,0.18
1611426600,0.18,0.18
1611427500,0.18,0.18
1611428400,0.18,0.18
1611429300,0.18,0.18
1611430200,0.18,0.18
1611431100,0.18,0.18
1611432000,0.18,0.18
1611432900,0.18,0.18
1611433800,0.18,0.18
1611434700,0.18,0.18
1611435600,0.18,0.18
1611436500,0.18,0.18
1611437400,0.18,0.18
1611438300,0.18,0.18
1611439200,0.18,0.18
1611440100,0.18,0.18
1611441000,0.18,0.18
1611441900,0.18,0.18
1611442800,0.18,0.18
1611443700,0.18,0.18
1611444600,0.18,0.18
1611445500,0.18,0.18
1611446400,0.18,0.18
1611447300,0.18,0.18
1611448200,0.18,0.18
1611449100,0.18,0.18
1611450000,0.18,0.18
1611450900,0.18,0.18
1611451800,0.18,0.18
1611452700,0.18,0.18
1611453600,0.18,0.18
1611454500,0.18,0.18
1611455400,0.18,0.18
1611456300,0.18,0.18
1611457200,0.18,0.18
1611458100,0.18,0.18
1611459000,0.18,0.18
1611459900,0.18,0.18
1611460800,0.18,0.18
1611461700,0.18,0.18
1611462600,0.18,0.18
1611463500,0.18,0.18
1611464400,0.18,0.18
1611465300,0.18,0.18
1611466200,0.18,0.18
1611467100,0.18,0.18
1611468000,0.18,0.18
1611468900,0.18,0.18
1611469800,0.18,0.18
1611470700,0.18,0.18
1611471600,0.18,0.18
1611472500,0.18,0.18
1611473400,0.18,0.18
1611474300,0.18,0.18
1611475200,0.18,0.18
1611476100,0.18,0.18
1611477000,0.18,0.18
1611477900,0.18,0.18
1611478800,0.18,0.18
1611479700,0.18,0.18
1611480600,0.18,0.18
1611481500,0.18,0.18
1611482400,0.18,0.18
1611483300,0.18,0.18
1611484200,0.18,0.18
1611485100,0.18,0.18
1611486000,0.18,0.18
1611486900,0.18,0.18
1611487800,0.18,0.18
1611488700,0.18,0.18
1611489600,0.18,0.18
1611490500,0.18,0.18
1611491400,0.18,0.18
1611492300,0.18,0.18
1611493200,0.18,0.18
1611494100,0.18,0.18
1611495000,0.18,0.18
1611495900,0.18,0.18
1611496800,0.18,0.18
1611497700,0.18,0.18
1611498600,0.18,0.18
1611499500,0.18,0.18
1611500400,0.18,0.18
1611501300,0.18,0.18
1611502200,0.18,0.18
1611503100,0.18,0.18
1611504000,0.18,0.18
1611504900,0.18,0.18
1611505800,0.18,0.18
1611506700,0.18,0.18
1611507600,0.18,0.18
1611508500,0.18,0.18
1611509400,0.18,0.18
1611510300,0.18,0.18
1611511200,0.18,0.18
1611512100,0.18,0.18
1611513000,0.18,0.18
1611513900,0.18,0.18
1611514800,0.18,0.18
1611515700,0.18,0.18
1611516600,0.18,0.18
1611517500,0.18,0.18
1611518400,0.18,0.18
1611519300,0.18,0.18
1611520200,0.18,0.18
1611521100,0.18,0.18
1611522000,0.18,0.18
1611522900,0.18,0.18
1611523800,0.18,0.18
1611524700,0.18,0.18
1611525600,0.18,0.18
1611526500,0.18,0.18
1611527400,0.18,0.18
1611528300,0.18,0.18
1611529200,0.18,0.18
1611530100,0.18,0.18
1611531000,0.18,0.18
1611531900,0.18,0.18
1611532800,0.18,0.18
1611533700,0.18,0.18
1611534600,0.18,0.18
1611535500,0.18,0.18
1611536400,0.18,0.18
1611537300,0.18,0.18
1611538200,0.18,0.18
1611539100,0.18,0.18
1611540000,0.18,0.18
1611540900,0.18,0.18
1611541800,0.18,0.18
1611542700,0.18,0.18
1611543600,0.18,0.18
1611544500,0.18,0.18
1611545400,0.18,0.18
1611546300,0.18,0.18
1611547200,0.18,0.18
1611548100,0.18,0.18
1611549000,0.18,0.18
1611549900,0.18,0.18
1611550800,0.18,0.18
1611551700,0.18,0.18
1611552600,0.18,0.18
1611553500,0.18,0.18
1611554400,0.18,0.18
1611555300,0.18,0.18
1611556200,0.18,0.18
1611557100,0.18,0.18
1611558000,0.18,0.18
1611558900,0.18,0.18
1611559800,0.18,0.18
1611560700,0.18,0.18
1611561600,0.18,0.18
1611562500,0.18,0.18
1611563400,0.18,0.18
1611564300,0.18,0.18
1611565200,0.18,0.18
1611566100,0.18,0.18
1611567000,0.18,0.18
1611567900,0.18,0.18
1611568800,0.18,0.18
1611569700,0.18,0.18
1611570600,0.18,0.18
1611571500,0.18,0.18
1611572400,0.18,0.18
1611573300,0.18,0.18
1611574200,0.18,0.18
1611575100,0.18,0.18
1611576000,0.18,0.18
1611576900,0.18,0.18
1611577800,0.18,0.18
1611578700,0.18,0.18
1611579600,0.18,0.18
1611580500,0.18,0.18
1611581400,0.18,0.18
1611582300,0.18,0.18
1611583200,0.18,0.18
1611584100,0.18,0.18
1611585000,0.18,0.18
1611585900,0.18,0.18
1611586800,0.18,0.18
1611587700,0.18,0.18
1611588600,0.18,0.18
1611589500,0.18,0.18
1611590400,0.18,0.18
1611591300,0.18,0.18
1611592200,0.18,0.18
1611593100,0.18,0.18
1611594000,0.18,0.18
1611594900,0.18,0.18
1611595800,0.18,0.18
1611596700,0.18,0.18
1611597600,0.18,0.18
1611598500,0.18,0.18
1611599400,0.18,0.18
1611600300,0.18,0.18
1611601200,0.18,0.18
1611602100,0.18,0.18
1611603000,0.18,0.18
1611603900,0.18,0.18
1611604800,0.18,0.18
1611605700,0.18,0.18
1611606600,0.18,0.18
1611607500,0.18,0.18
1611608400,0.18,0.18
1611609300,0.18,0.18
1611610200,0.18,0.18
1611611100,0.18,0.18
1611612000,0.18,0.18
1611612900,0.18,0.18
1611613800,0.18,0.18
1611614700,0.18,0.18
1611615600,0.18,0.18
1611616500,0.18,0.18
1611617400,0.18,0.18
1611618300,0.18,0.18
1611619200,0.18,0.18
1611620100,0.18,0.18
1611621000,0.18,0.18
1611621900,0.18,0.18
1611622800,0.18,0.18
1611623700,0.18,0.18
1611624600,0.18,0.18
1611625500,0.18,0.18
1611626400,0.18,0.18
1611627300,0.18,0.18
1611628200,0.18,0.18
1611629100,0.18,0.18
1611630000,0.18,0.18
1611630900,0.18,0.18
1611631800,0.18,0.18
1611632700,0.18,0.18
1611633600,0.18,0.18
1611634500,0.18,0.18
1611635400,0.18,0.18
1611636300,0.18,0.18
1611637200,0.18,0.18
1611638100,0.18,0.18
1611639000,0.18,0.18
1611639900,0.18,0.18
1611640800,0.18,0.18
1611641700,0.18,0.18
1611642600,0.18,0.18
1611643500,0.18,0.18
1611644400,0.18,0.18
1611645300,0.18,0.18
1611646200,0.18,0.18
1611647100,0.18,0.18
1611648000,0.18,0.18
1611648900,0.18,0.18
1611649800,0.18,0.18
1611650700,0.18,0.18
1611651600,0.18,0.18
1611652500,0.18,0.18
1611653400,0.18,0.18
1611654300,0.18,0.18
1611655200,0.18,0.18
1611656100,0.18,0.18
1611657000,0.18,0.18
1611657900,0.18,0.18
1611658800,0.18,0.18
1611659700,0.18,0.18
1611660600,0.18,0.18
1611661500,0.18,0.18
1611662400,0.18,0.18
1611663300,0.18,0.18
1611664200,0.18,0.18
1611665100,0.18,0.18
1611666000,0.18,0.18
1611666900,0.18,0.18
1611667800,0.18,0.18
1611668700,0.18,0.18
1611669600,0.18,0.18
1611670500,0.18,0.18
1611671400,0.18,0.18
1611672300,0.18,0.18
1611673200,0.18,0.18
1611674100,0.18,0.18
1611675000,0.18,0.18
1611675900,0.18,0.18
1611676800,0.18,0.18
1611677700,0.18,0.18
1611678600,0.18,0.18
1611679500,0.18,0.18
1611680400,0.18,0.18
1611681300,0.18,0.18
1611682200,0.18,0.18
1611683100,0.18,0.18
1611684000,0.18,0.18
1611684900,0.18,0.18
1611685800,0.18,0.18
1611686700,0.18,0.18
1611687600,0.18,0.18
1611688500,0.18,0.18
1611689400,0.18,0.18
1611690300,0.18,0.18
1611691200,0.18,0.18
1611692100,0.18,0.18
1611693000,0.18,0.18
1611693900,0.18,0.18
1611694800,0.18,0.18
1611695700,0.18,0.18
1611696600,0.18,0.18
1611697500,0.18,0.18
1611698400,0.18,0.18
1611699300,0.18,0.18
1611700200,0.18,0.18
1611701100,0.18,0.18
1611702000,0.18,0.18
1611702900,0.18,0.18
1611703800,0.18,0.18
1611704700,0.18,0.18
1611705600,0.18,0.18
1611706500,0.18,0.18
1611707400,0.18,0.18
1611708300,0.18,0.18
1611709200,0.18,0.18
1611710100,0.18,0.18
1611711000,0.18,0.18
1611711900,0.18,0.18
1611712800,0.18,0.18
1611713700,0.18,0.18
1611714600,0.18,0.18
1611715500,0.18,0.18
1611716400,0.18,0.18
1611717300,0.18,0.18
1611718200,0.18,0.18
1611719100,0.18,0.18
1611720000,0.18,0.18
1611720900,0.18,0.18
1611721800,0.18,0.18
1611722700,0.18,0.18
1611723600,0.18,0.18
1611724500,0.18,0.18
1611725400,0.18,0.18
1611726300,0.18,0.18
1611727200,0.18,0.18
1611728100,0.18,0.18
1611729000,0.18,0.18
1611729900,0.18,0.18
1611730800,0.18,0.18
1611731700,0.18,0.18
1611732600,0.18,0.18
1611733500,0.18,0.18
1611734400,0.18,0.18
1611735300,0.18,0.18
1611736200,0.18,0.18
1611737100,0.18,0.18
1611738000,0.18,0.18
1611738900,0.18,0.18
1611739800,0.18,0.18
1611740700,0.18,0.18
1611741600,0.18,0.18
1611742500,0.18,0.18
1611743400,0.18,0.18
1611744300,0.18,0.18
1611745200,0.18,0.18
1611746100,0.18,0.18
1611747000,0.18,0.18
1611747900,0.18,0.18
1611748800,0.18,0.18
1611749700,0.18,0.18
1611750600,0.18,0.18
1611751500,0.18,0.18
1611752400,0.18,0.18
1611753300,0.18,0.18
1611754200,0.18,0.18
1611755100,0.18,0.18
1611756000,0.18,0.18
1611756900,0.18,0.18
1611757800,0.18,0.18
1611758700,0.18,0.18
1611759600,0.18,0.18
1611760500,0.18,0.18
1611761400,0.18,0.18
1611762300,0.18,0.18
1611763200,0.18,0.18
1611764100,0.18,0.18
1611765000,0.18,0.18
1611765900,0.18,0.18
1611766800,0.18,0.18
1611767700,0.18,0.18
1611768600,0.18,0.18
1611769500,0.18,0.18
1611770400,0.18,0.18
1611771300,0.18,0.18
1611772200,0.18,0.18
1611773100,0.18,0.18
1611774000,0.18,0.18
1611774900,0.18,0.18
1611775800,0.18,0.18
1611776700,0.18,0.18
1611777600,0.18,0.18
1611778500,0.18,0.18
1611779400,0.18,0.18
1611780300,0.18,0.18
1611781200,0.18,0.18
1611782100,0.18,0.18
1611783000,0.18,0.18
1611783900,0.18,0.18
1611784800,0.18,0.18
1611785700,0.18,0.18
1611786600,0.18,0.18
1611787500,0.18,0.18
1611788400,0.18,0.18
1611789300,0.18,0.18
1611790200,0.18,0.18
1611791100,0.18,0.18
1611792000,0.18,0.18
1611792900,0.18,0.18
1611793800,0.18,0.18
1611794700,0.18,0.18
1611795600,0.18,0.18
1611796500,0.18,0.18
1611797400,0.18,0.18
1611798300,0.18,0.18
1611799200,0.18,0.18
1611800100,0.18,0.18
1611801000,0.18,0.18
1611801900,0.18,0.18
1611802800,0.18,0.18
1611803700,0.18,0.18
1611804600,0.18,0.18
1611805500,0.18,0.18
1611806400,0.18,0.18
1611807300,0.18,0.18
1611808200,0.18,0.18
1611809100,0.18,0.18
1611810000,0.18,0.18
1611810900,0.18,0.18
1611811800,0.18,0.18
1611812700,0.18,0.18
1611813600,0.18,0.18
1611814500,0.18,0.18
1611815400,0.18,0.18
1611816300,0.18,0.18
1611817200,0.18,0.18
1611818100,0.18,0.18
1611819000,0.18,0.18
1611819900,0.18,0.18
1611820800,0.18,0.18
1611821700,0.18,0.18
1611822600,0.18,0.18
1611823500,0.18,0.18
1611824400,0.18,0.18
1611825300,0.18,0.18
1611826200,0.18,0.18
1611827100,0.18,0.18
1611828000,0.18,0.18
1611828900,0.18,0.18
1611829800,0.18,0.18
1611830700,0.18,0.18
1611831600,0.18,0.18
1611832500,0.18,0.18
1611833400,0.18,0.18
1611834300,0.18,0.18
1611835200,0.18,0.18
1611836100,0.18,0.18
1611837000,0.18,0.18
1611837900,0.18,0.18
1611838800,0.18,0.18
1611839700,0.18,0.18
1611840600,0.18,0.18
1611841500,0.18,0.18
1611842400,0.18,0.18
1611843300,0.18,0.18
1611844200,0.18,0.18
1611845100,0.18,0.18
1611846000,0.18,0.18
1611846900,0.18,0.18
1611847800,0.18,0.18
1611848700,0.18,0.18
1611849600,0.18,0.18
1611850500,0.18,0.18
1611851400,0.18,0.18
1611852300,0.18,0.18
1611853200,0.18,0.18
1611854100,0.18,0.18
1611855000,0.18,0.18
1611855900,0.18,0.18
1611856800,0.18,0.18
1611857700,0.18,0.18
1611858600,0.18,0.18
1611859500,0.18,0.18
1611860400,0.18,0.18
1611861300,0.18,0.18
1611862200,0.18,0.18
1611863100,0.18,0.18
1611864000,0.18,0.18
1611864900,0.18,0.18
1611865800,0.18,0.18
1611866700,0.18,0.18
1611867600,0.18,0.18
1611868500,0.18,0.18
1611869400,0.18,0.18
1611870300,0.18,0.18
1611871200,0.18,0.18
1611872100,0.18,0.18
1611873000,0.18,0.18
1611873900,0.18,0.18
1611874800,0.18,0.18
1611875700,0.18,0.18
1611876600,0.18,0.18
1611877500,0.18,0.18
1611878400,0.18,0.18
1611879300,0.18,0.18
1611880200,0.18,0.18
1611881100,0.18,0.18
1611882000,0.18,0.18
1611882900,0.18,0.18
1611883800,0.18,0.18
1611884700,0.18,0.18
1611885600,0.18,0.18
1611886500,0.18,0.18
1611887400,0.18,0.18
1611888300,0.18,0.18
1611889200,0.18,0.18
1611890100,0.18,0.18
1611891000,0.18,0.18
1611891900,0.18,0.18
1611892800,0.18,0.18
1611893700,0.18,0.18
1611894600,0.18,0.18
1611895500,0.18,0.18
1611896400,0.18,0.18
1611897300,0.18,0.18
1611898200,0.18,0.18
1611899100,0.18,0.18
1611900000,0.18,0.18
1611900900,0.18,0.18
1611901800,0.18,0.18
1611902700,0.18,0.18
1611903600,0.18,0.18
1611904500,0.18,0.18
1611905400,0.18,0.18
1611906300,0.18,0.18
1611907200,0.18,0.18
1611908100,0.18,0.18
1611909000,0.18,0.18
1611909900,0.18,0.18
1611910800,0.18,0.18
1611911700,0.18,0.18
1611912600,0.18,0.18
1611913500,0.18,0.18
1611914400,0.18,0.18
1611915300,0.18,0.18
1611916200,0.18,0.18
1611917100,0.18,0.18
1611918000,0.18,0.18
1611918900,0.18,0.18
1611919800,0.18,0.18
1611920700,0.18,0.18
1611921600,0.18,0.18
1611922500,0.18,0.18
1611923400,0.18,0.18
1611924300,0.18,0.18
1611925200,0.18,0.18
1611926100,0.18,0.18
1611927000,0.18,0.18
1611927900,0.18,0.18
1611928800,0.18,0.18
1611929700,0.18,0.18
1611930600,0.18,0.18
1611931500,0.18,0.18
1611932400,0.18,0.18
1611933300,0.18,0.18
1611934200,0.18,0.18
1611935100,0.18,0.18
1611936000,0.18,0.18
1611936900,0.18,0.18
1611937800,0.18,0.18
1611938700,0.18,0.18
1611939600,0.18,0.18
1611940500,0.18,0.18
1611941400,0.18,0.18
1611942300,0.18,0.18
1611943200,0.18,0.18
1611944100,0.18,0.18
1611945000,0.18,0.18
1611945900,0.18,0.18
1611946800,0.18,0.18
1611947700,0.18,0.18
1611948600,0.18,0.18
1611949500,0.18,0.18
1611950400,0.18,0.18
1611951300,0.18,0.18
1611952200,0.18,0.18
1611953100,0.18,0.18
1611954000,0.18,0.18
1611954900,0.18,0.18
1611955800,0.18,0.18
1611956700,0.18,0.18
1611957600,0.18,0.18
1611958500,0.18,0.18
1611959400,0.18,0.18
1611960300,0.18,0.18
1611961200,0.18,0.18
1611962100,0.18,0.18
1611963000,0.18,0.18
1611963900,0.18,0.18
1611964800,0.18,0.18
1611965700,0.18,0.18
1611966600,0.18,0.18
1611967500,0.18,0.18
1611968400,0.18,0.18
1611969300,0.18,0.18
1611970200,0.18,0.18
1611971100,0.18,0.18
1611972000,0.18,0.18
1611972900,0.18,0.18
1611973800,0.18,0.18
1611974700,0.18,0.18
1611975600,0.18,0.18
1611976500,0.18,0.18
1611977400,0.18,0.18
1611978300,0.18,0.18
1611979200,0.18,0.18
1611980100,0.18,0.18
1611981000,0.18,0.18
1611981900,0.18,0.18
1611982800,0.18,0.18
1611983700,0.18,0.18
1611984600,0.18,0.18
1611985500,0.18,0.18
1611986400,0.18,0.18
1611987300,0.18,0.18
1611988200,0.18,0.18
1611989100,0.18,0.18
1611990000,0.18,0.18
1611990900,0.18,0.18
1611991800,0.18,0.18
1611992700,0.18,0.18
1611993600,0.18,0.18
1611994500,0.18,0.18
1611995400,0.18,0.18
1611996300,0.18,0.18
1611997200,0.18,0.18
1611998100,0.18,0.18
1611999000,0.18,0.18
1611999900,0.18,0.18
1612000800,0.18,0.18
1612001700,0.18,0.18
1612002600,0.18,0.18
1612003500,0.18,0.18
1612004400,0.18,0.18
1612005300,0.18,0.18
1612006200,0.18,0.18
1612007100,0.18,0.18
1612008000,0.18,0.18
1612008900,0.18,0.18
1612009800,0.18,0.18
1612010700,0.18,0.18
1612011600,0.18,0.18
1612012500,0.18,0.18
1612013400,0.18,0.18
1612014300,0.18,0.18
1612015200,0.18,0.18
1612016100,0.18,0.18
1612017000,0.18,0.18
1612017900,0.18,0.18
1612018800,0.18,0.18
1612019700,0.18,0.18
1612020600,0.18,0.18
1612021500,0.18,0.18
1612022400,0.18,0.18
1612023300,0.18,0.18
1612024200,0.18,0.18
1612025100,0.18,0.18
1612026000,0.18,0.18
1612026900,0.18,0.18
1612027800,0.18,0.18
1612028700,0.18,0.18
1612029600,0.18,0.18
1612030500,0.18,0.18
1612031400,0.18,0.18
1612032300,0.18,0.18
1612033200,0.18,0.18
1612034100,0.18,0.18
1612035000,0.18,0.18
1612035900,0.18,0.18
1612036800,0.18,0.18
1612037700,0.18,0.18
1612038600,0.18,0.18
1612039500,0.18,0.18
1612040400,0.18,0.18
1612041300,0.18,0.18
1612042200,0.18,0.18
1612043100,0.18,0.18
1612044000,0.18,0.18
1612044900,0.18,0.18
1612045800,0.18,0.18
1612046700,0.18,0.18
1612047600,0.18,0.18
1612048500,0.18,0.18
1612049400,0.18,0.18
1612050300,0.18,0.18
1612051200,0.18,0.18
1612052100,0.18,0.18
1612053000,0.18,0.18
1612053900,0.18,0.18
1612054800,0.18,0.18
1612055700,0.18,0.18
1612056600,0.18,0.18
1612057500,0.18,0.18
1612058400,0.18,0.18
1612059300,0.18,0.18
1612060200,0.18,0.18
1612061100,0.18,0.18
1612062000,0.18,0.18
1612062900,0.18,0.18
1612063800,0.18,0.18
1612064700,0.18,0.18
1612065600,0.18,0.18
1612066500,0.18,0.18
1612067400,0.18,0.18
1612068300,0.18,0.18
1612069200,0.18,0.18
1612070100,0.18,0.18
1612071000,0.18,0.18
1612071900,0.18,0.18
1612072800,0.18,0.18
1612073700,0.18,0.18
1612074600,0.18,0.18
1612075500,0.18,0.18
1612076400,0.18,0.18
1612077300,0.18,0.18
1612078200,0.18,0.18
1612079100,0.18,0.18
1612080000,0.18,0.18
1612080900,0.18,0.18
1612081800,0.18,0.18
1612082700,0.18,0.18
1612083600,0.18,0.18
1612084500,0.18,0.18
1612085400,0.18,0.18
1612086300,0.18,0.18
1612087200,0.18,0.18
1612088100,0.18,0.18
1612089000,0.18,0.18
1612089900,0.18,0.18
1612090800,0.18,0.18
1612091700,0.18,0.18
1612092600,0.18,0.18
1612093500,0.18,0.18
1612094400,0.18,0.18
1612095300,0.18,0.18
1612096200,0.18,0.18
1612097100,0.18,0.18
1612098000,0.18,0.18
1612098900,0.18,0.18
1612099800,0.18,0.18
1612100700,0.18,0.18
1612101600,0.18,0.18
1612102500,0.18,0.18
1612103400,0.18,0.18
1612104300,0.18,0.18
1612105200,0.18,0.18
1612106100,0.18,0.18
1612107000,0.18,0.18
1612107900,0.18,0.18
1612108800,0.18,0.18
1612109700,0.18,0.18
1612110600,0.18,0.18
1612111500,0.18,0.18
1612112400,0.18,0.18
1612113300,0.18,0.18
1612114200,0.18,0.18
1612115100,0.18,0.18
1612116000,0.18,0.18
1612116900,0.18,0.18
1612117800,0.18,0.18
1612118700,0.18,0.18
1612119600,0.18,0.18
1612120500,0.18,0.18
1612121400,0.18,0.18
1612122300,0.18,0.18
1612123200,0.18,0.18
1612124100,0.18,0.18
1612125000,0.18,0.18
1612125900,0.18,0.18
1612126800,0.18,0.18
1612127700,0.18,0.18
1612128600,0.18,0.18
1612129500,0.18,0.18
1612130400,0.18,0.18
1612131300,0.18,0.18
1612132200,0.18,0.18
1612133100,0.18,0.18
1612134000,0.18,0.18
1612134900,0.18,0.18
1612135800,0.18,0.18
1612136700,0.18,0.18
1612137600,0.18,0.18
1612138500,0.18,0.18
1612139400,0.18,0.18
1612140300,0.18,0.18
1612141200,0.18,0.18
1612142100,0.18,0.18
1612143000,0.18,0.18
1612143900,0.18,0.18
1612144800,0.18,0.18
1612145700,0.18,0.18
1612146600,0.18,0.18
1612147500,0.18,0.18
1612148400,0.18,0.18
1612149300,0.18,0.18
1612150200,0.18,0.18
1612151100,0.18,0.18
1612152000,0.18,0.18
1612152900,0.18,0.18
1612153800,0.18,0.18
1612154700,0.18,0.18
1612155600,0.18,0.18
1612156500,0.18,0.18
1612157400,0.18,0.18
1612158300,0.18,0.18
1612159200,0.18,0.18
1612160100,0.18,0.18
1612161000,0.18,0.18
1612161900,0.18,0.18
1612162800,0.18,0.18
1612163700,0.18,0.18
1612164600,0.18,0.18
1612165500,0.18,0.18
1612166400,0.18,0.18
1612167300,0.18,0.18
1612168200,0.18,0.18
1612169100,0.18,0.18
1612170000,0.18,0.18
1612170900,0.18,0.18
1612171800,0.18,0.18
1612172700,0.18,0.18
1612173600,0.18,0.18
1612174500,0.18,0.18
1612175400,0.18,0.18
1612176300,0.18,0.18
1612177200,0.18,0.18
1612178100,0.18,0.18
1612179000,0.18,0.18
1612179900,0.18,0.18
1612180800,0.18,0.18
1612181700,0.18,0.18
1612182600,0.18,0.18
1612183500,0.18,0.18
1612184400,0.18,0.18
1612185300,0.18,0.18
1612186200,0.18,0.18
1612187100,0.18,0.18
1612188000,0.18,0.18
1612188900,0.18,0.18
1612189800,0.18,0.18
1612190700,0.18,0.18
1612191600,0.18,0.18
1612192500,0.18,0.18
1612193400,0.18,0.18
1612194300,0.18,0.18
1612195200,0.18,0.18
1612196100,0.18,0.18
1612197000,0.18,0.18
1612197900,0.18,0.18
1612198800,0.18,0.18
1612199700,0.18,0.18
1612200600,0.18,0.18
1612201500,0.18,0.18
1612202400,0.18,0.18
1612203300,0.18,0.18
1612204200,0.18,0.18
1612205100,0.18,0.18
1612206000,0.18,0.18
1612206900,0.18,0.18
1612207800,0.18,0.18
1612208700,0.18,0.18
1612209600,0.18,0.18
1612210500,0.18,0.18
1612211400,0.18,0.18
1612212300,0.18,0.18
1612213200,0.18,0.18
1612214100,0.18,0.18
1612215000,0.18,0.18
1612215900,0.18,0.18
1612216800,0.18,0.18
1612217700,0.18,0.18
1612218600,0.18,0.18
1612219500,0.18,0.18
1612220400,0.18,0.18
1612221300,0.18,0.18
1612222200,0.18,0.18
1612223100,0.18,0.18
1612224000,0.18,0.18
1612224900,0.18,0.18
1612225800,0.18,0.18
1612226700,0.18,0.18
1612227600,0.18,0.18
1612228500,0.18,0.18
1612229400,0.18,0.18
1612230300,0.18,0.18
1612231200,0.18,0.18
1612232100,0.18,0.18
1612233000,0.18,0.18
1612233900,0.18,0.18
1612234800,0.18,0.18
1612235700,0.18,0.18
1612236600,0.18,0.18
1612237500,0.18,0.18
1612238400,0.18,0.18
1612239300,0.18,0.18
1612240200,0.18,0.18
1612241100,0.18,0.18
1612242000,0.18,0.18
1612242900,0.18,0.18
1612243800,0.18,0.18
1612244700,0.18,0.18
1612245600,0.18,0.18
1612246500,0.18,0.18
1612247400,0.18,0.18
1612248300,0.18,0.18
1612249200,0.18,0.18
1612250100,0.18,0.18
1612251000,0.18,0.18
1612251900,0.18,0.18
1612252800,0.18,0.18
1612253700,0.18,0.18
1612254600,0.18,0.18
1612255500,0.18,0.18
1612256400,0.18,0.18
1612257300,0.18,0.18
1612258200,0.18,0.18
1612259100,0.18,0.18
1612260000,0.18,0.18
1612260900,0.18,0.18
1612261800,0.18,0.18
1612262700,0.18,0.18
1612263600,0.18,0.18
1612264500,0.18,0.18
1612265400,0.18,0.18
1612266300,0.18,0.18
1612267200,0.18,0.18
1612268100,0.18,0.18
1612269000,0.18,0.18
1612269900,0.18,0.18
1612270800,0.18,0.18
1612271700,0.18,0.18
1612272600,0.18,0.18
1612273500,0.18,0.18
1612274400,0.18,0.18
1612275300,0.18,0.18
1612276200,0.18,0.18
1612277100,0.18,0.18
1612278000,0.18,0.18
1612278900,0.18,0.18
1612279800,0.18,0.18
1612280700,0.18,0.18
1612281600,0.18,0.18
1612282500,0.18,0.18
1612283400,0.18,0.18
1612284300,0.18,0.18
1612285200,0.18,0.18
1612286100,0.18,0.18
1612287000,0.18,0.18
1612287900,0.18,0.18
1612288800,0.18,0.18
1612289700,0.18,0.18
